kernel_name,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,embedding_128,perf,util-LUT,util-FF,util-DSP,util-BRAM
gemm-blocked,8.0,50.0,50.0,50.0,50.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.70524263,-0.07633274,-0.78747344,-0.29345372,-0.27911362,0.93262535,-0.033816215,0.09730382,-0.5955852,-0.008976327,0.77481306,-0.45234406,-0.77816576,-0.05514468,-0.8693108,-0.55577505,0.724583,-0.5210057,-0.5772443,2.2221153,0.4948344,-0.5859037,-0.13894084,-0.08752576,-0.46743447,-0.18441547,0.1606079,-0.12137118,-0.41196993,0.9944666,-0.3510909,-0.38829607,-0.122875765,-0.25800315,-0.40589377,0.19892193,1.8711227,-0.64587003,-0.26944304,-0.5055631,-0.2844459,-0.3524397,-0.48697042,0.49077517,-0.7743419,-0.26386645,-0.1580616,-0.1219624,-0.06062794,-0.20232324,-0.14809954,0.6714427,0.21614242,0.015680486,-0.43538567,0.10893797,1.1017145,-0.6137046,0.101008765,-0.47419173,-0.18202454,-0.1232966,-0.7492002,-0.32758227,-0.1910232,0.013710829,-0.193983,-0.18376188,1.951428,2.737885,1.6986419,0.9014747,-0.011224185,0.1673895,1.6242671,-0.18841277,0.024576226,-0.1737924,-0.19545053,1.4634093,1.556765,1.587685,-0.18448827,1.8570292,-0.151543,2.93893,0.6366977,1.8012714,1.4714543,-0.16898622,0.033818305,-0.15925366,-0.16594394,1.6066964,1.0985782,3.5965726,1.1607643,0.63629794,0.06986286,-0.14311561,0.45417988,1.3244113,0.07615633,-0.16866033,0.48890692,-0.1457103,2.2916524,-0.1167838,1.9429171,0.17541118,-0.038005814,0.8957393,0.6157203,0.62995476,1.2093279,3.5262759,-0.13163039,-0.16015743,3.4099667,-0.16287416,1.336118,1.1818252,1.1556209,1.3203074,0.37572476,0.5584398,-0.18694434,-0.07554081,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,4.0,1.0,50.0,100.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40575007,-0.20449688,-0.7781535,-0.2651547,-0.29710567,0.67261577,-0.8037817,0.20898879,-0.57910836,-0.39451987,0.8507955,-0.424984,-0.7001917,-0.54912525,-0.86435324,-0.5008218,0.7665078,-0.37791938,-0.55929774,2.1784492,-0.38463828,-0.7924841,-0.7650941,-0.09161813,-0.5210685,-0.13701895,0.079492055,0.026728503,-0.03219153,0.6207411,-0.064410955,-0.3366648,0.11374335,-0.2903101,-0.4044287,0.24843772,0.9551039,-0.69193804,-0.19145139,-0.61830616,-0.2964437,-0.4143755,-0.45144337,0.55902195,-0.84455687,-0.25959173,-0.13102193,-0.16373858,0.124729365,-0.46901408,-0.32128015,0.6569277,0.20309305,-0.40766603,-0.21487568,0.13974494,1.1034672,-0.7749059,0.0998522,-0.65529287,-0.12753983,-0.070402406,-0.7697109,-0.30303732,1.3517607,-0.15396348,-0.17815875,-0.1729859,2.0449944,0.23731531,-0.17570491,1.4437394,0.00032196764,-0.15524407,0.6787563,-0.17853127,2.6785328,-0.16281451,-0.18506366,0.9256426,2.6236613,1.5401626,-0.1758226,2.152563,-0.14723442,-0.18129908,-0.14869507,1.5905632,0.2532908,-0.07652354,1.1459559,0.45215535,1.7471958,1.0935916,2.0455515,2.3983502,2.4120982,-0.13761213,1.1228285,-0.13376501,0.6768096,-0.1796979,1.7949576,-0.17782354,0.45325422,-0.14747028,3.303878,-0.10478424,0.41074526,-0.13875133,-0.1716487,0.114928514,1.2337079,1.6479236,-0.097872585,1.3787384,-0.12758195,0.06952683,2.5544283,0.07985436,0.02028789,0.08012879,2.668623,0.7458836,1.5572089,1.7016313,-0.18004873,-0.064623885,,11.63,0.19,0.11,0.41,0.05
gemm-blocked,2.0,50.0,1.0,1.0,100.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25752854,-0.119088165,-0.7958185,-0.30043456,-0.48231444,3.8512933,2.5055223,-0.360123,-0.6067981,-0.2610129,2.408286,-0.47387165,-0.7970568,-0.41906798,-0.8728237,-0.7009488,0.13539521,3.2980218,-0.61251265,1.432487,-0.27457845,3.0085974,-0.56889343,1.8138113,-0.56265384,-0.35512727,-0.040167693,-0.19310443,1.2033226,0.27836883,-0.37500268,2.4529905,-0.23415485,2.4025578,-0.46023154,0.14783894,0.41430902,2.4445064,-0.47153234,-0.65117246,-0.37104678,-0.79092085,0.075697385,-0.113428906,-0.6291872,-0.66048163,-0.18777296,-0.26777434,0.26109764,-0.3493441,-0.29365972,4.9598556,0.21546148,-0.5699591,1.3923202,0.06983566,0.8851725,-0.8036861,-0.118904985,-0.7906397,-0.18150607,0.23383184,-0.78388625,-0.52627844,1.079995,-0.14495169,-0.19232179,-0.16935204,2.7484193,2.1634579,1.9029323,-0.137567,-0.17896108,-0.15238613,2.6609914,-0.18362816,1.3291705,-0.13176155,-0.19277167,-0.182768,1.450918,2.3227031,-0.18500619,0.22932547,0.06084378,2.240186,1.1628959,2.3349526,0.9238852,-0.17660458,0.5050556,-0.1486563,0.8649127,0.06355959,0.30591953,2.6251726,1.1815295,2.1499026,0.29648906,-0.13717137,0.29498413,1.8342081,0.8621074,-0.1858928,-0.17716815,-0.19946706,1.608969,-0.1677062,0.81442314,-0.13725728,-0.1727038,-0.12269341,1.4228754,0.89886266,-0.1627721,4.9991603,-0.12692957,0.15408401,3.083171,-0.046014313,-0.11932265,-0.18219748,1.6495618,0.73960054,0.9547155,0.75381184,-0.1881501,-0.18612845,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,4.0,1.0,50.0,100.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40507612,-0.208035,-0.7773617,-0.2641786,-0.35359037,0.6793239,-0.8034095,0.21026495,-0.5774507,-0.3929399,0.8531825,-0.42360288,-0.7762735,-0.5662491,-0.8640217,-0.5007272,0.7269077,-0.37691435,-0.58028996,2.1708229,-0.39939833,-0.7947418,-0.76499647,-0.11542956,-0.5210606,-0.13571605,0.054969706,0.027590876,-0.02962044,0.6219764,-0.061816618,-0.33818355,0.09391088,-0.2890693,-0.43712336,0.2492306,0.92814666,-0.69206494,-0.23998977,-0.61861783,-0.29315472,-0.41480246,-0.51360214,0.55041856,-0.85992855,-0.25954205,-0.12600377,-0.16140135,0.12881103,-0.4950699,-0.32041624,0.62501276,0.20365296,-0.40822944,-0.21534188,0.14456154,1.0675236,-0.7743856,0.053279348,-0.66518766,-0.16753592,-0.11904924,-0.7695161,-0.30170804,1.3725142,-0.14481346,-0.16918108,-0.16412224,2.1050038,0.252844,-0.16723159,1.4658874,0.011350857,-0.14518161,0.6965435,-0.14421171,1.4738828,-0.15448202,-0.17664403,0.9425284,2.4565477,1.5625569,-0.16821359,2.18389,-0.12672068,-0.1726105,-0.1399849,1.6776276,0.26499084,-0.06678506,0.6189977,0.4661972,1.772038,1.4038521,2.0724268,2.394381,2.0766044,-0.1279463,0.30877575,-0.12234346,0.2285141,-0.17131901,1.0187575,-0.16882129,0.4691997,-0.13886337,2.0186014,-0.095384985,0.6115318,-0.12958145,-0.16003083,0.12694462,1.2560787,1.1252875,-0.08816856,2.3160863,-0.11810576,0.07989576,2.583951,0.09287823,0.032504153,0.09061851,2.2162526,0.7609183,0.45584902,0.6496551,-0.17173266,-0.054310016,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,16.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65162295,0.13932893,-0.76952225,-0.21744081,-0.47701168,0.22077723,-0.7837753,-0.26198554,-0.5638087,-0.17072791,0.3379859,-0.40303847,-0.76759845,-0.53635746,-0.7905154,-0.61863405,0.34719014,-0.58840877,-0.49538004,1.5143037,-0.27479973,-0.36138576,-0.71462864,-0.62435097,-0.5353843,-0.27625102,0.09991959,-0.104920626,-0.3501289,0.2679592,-0.43653247,-0.79115474,-0.18381251,-0.22264913,-0.1734612,0.30562294,0.10409294,-0.6806815,-0.39917925,-0.3754589,-0.14202456,-0.6664267,-0.5610065,0.0049512587,-0.85138714,-0.61690015,-0.07990483,-0.25875804,0.051687174,-0.5221044,0.053499293,0.6631,0.45499262,-0.74468625,-0.62545013,0.24445114,1.1818148,-0.6845741,0.16190603,-0.7788991,-0.084672004,-0.07511585,-0.6591342,-0.5094511,-0.10302109,0.5667688,-0.1080007,-0.08758262,0.4431815,-0.024007725,0.36344984,0.2655745,-0.0976423,0.48174778,1.4220741,-0.09912773,-0.093888074,-0.08627852,-0.10752893,1.9360411,0.7142109,-0.083996974,-0.09895341,0.5190019,-0.056990992,1.0963145,1.4200776,-0.08762177,1.8109598,-0.09357645,-0.03059918,-0.071708955,-0.082310036,-0.019858057,0.50544256,2.8326895,0.81827295,-0.035715252,1.2073262,-0.045779467,0.50518847,-0.10877478,-0.062766396,-0.09755462,-0.08928069,-0.113210455,2.1254125,-0.08060171,-0.10921522,-0.016073095,-0.0867579,0.3961278,0.01835963,-0.08573839,2.7199264,0.42986384,-0.033266734,-0.108172484,3.192922,-0.06121549,1.6093466,0.9375531,-0.030878123,1.8915396,1.9066861,0.22585066,-0.10205938,0.67655754,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,4.0,50.0,1.0,1.0,50.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6853481,0.13757373,-0.6425997,-0.2781733,-0.45576558,2.1451623,0.15419208,-0.05930254,-0.59765977,0.09723114,1.4573181,-0.4499317,-0.7871225,-0.3198615,-0.8670209,-0.64780617,0.5024734,0.6169727,-0.5947074,1.5001882,-0.28427246,2.019783,-0.6815908,0.03104331,-0.5060607,-0.33241907,0.0036927757,-0.1744013,-0.4015292,1.9041008,-0.383466,0.27394074,-0.107603446,1.232495,-0.41100383,0.20606142,0.817074,0.68670166,-0.44712922,-0.41977492,0.41190377,-0.57192576,-0.27482536,-0.07303729,-0.3795569,-0.31470257,0.58660746,-0.30119392,0.8311313,-0.3555603,0.1419124,2.8523092,0.61277586,-0.63389003,0.8798354,0.4068338,0.9690265,-0.473089,0.12316728,-0.7448342,-0.20472349,-0.15347813,-0.686682,-0.5666623,0.019127639,-0.08195459,-0.13871501,-0.14341334,2.7048752,1.2394667,0.49831095,0.24853678,-0.15279697,-0.050484665,2.1990595,-0.15346873,1.4212031,-0.08737137,-0.16291882,0.4729363,1.887246,0.70389295,-0.15485546,0.47965315,0.054786623,1.639861,0.87295926,1.1828103,1.249987,-0.14900468,0.56000704,-0.12859736,-0.13859448,1.8395531,1.0729733,1.8866119,1.7981517,1.0809283,0.8509029,-0.10101249,0.4289876,0.7848329,0.9300249,-0.12125888,0.36630115,-0.11884279,1.567615,-0.13695037,1.0521725,0.5819323,0.3596998,-0.09715033,1.4620197,0.4170157,0.01484843,3.8424869,-0.02879998,0.08190875,3.4018142,0.041761532,-0.080934584,0.30104643,1.5514412,0.98621887,0.5077786,0.5389805,-0.14625779,-0.15668797,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,64.0,1.0,1.0,100.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39907166,0.25152785,0.13094392,-0.23067759,-0.48457387,0.21739435,-0.79760104,0.028747104,-0.5698623,-0.38064504,0.28397954,-0.40867263,-0.767168,-0.55162305,-0.85719866,-0.36813468,0.2501819,-0.594296,-0.56521565,1.4482342,-0.37616178,-0.7873004,-0.7620314,-0.6287381,-0.5882012,-0.28893897,0.077415824,0.14655307,0.36850375,0.0077748015,-0.4583117,-0.0020096127,-0.2172632,-0.26852587,-0.3530022,0.28248116,-0.15298302,-0.68190753,-0.40625563,-0.52024275,-0.30274463,-0.8987444,-0.6232429,-0.011659634,-0.85423625,-0.6197571,-0.093761474,-0.2863913,0.15383086,0.032441538,0.0037570093,0.66513604,0.2571776,-0.75301516,-0.71839136,0.6486869,1.2665437,-0.7827262,-0.074094474,-0.83408093,0.10940534,-0.09925929,-0.76053095,-0.46655658,0.66880745,1.0979073,2.3945277,-0.09682485,-0.025682325,-0.047240227,-0.114863284,0.7939279,-0.09727806,-0.10479695,-0.039159317,-0.111502476,-0.04017975,-0.09441605,-0.11873171,0.7515281,-0.007852163,-0.09826019,-0.10911522,0.0042465813,-0.072239116,-0.1146356,-0.1196861,-0.106479935,-0.10338325,-0.10396887,0.004857461,0.66358924,1.9389024,-0.042628884,-0.10052919,2.3665345,-0.04416277,-0.06123086,0.09563363,-0.05674706,-0.10523081,-0.11901219,-0.02150969,0.13282946,-0.089829676,-0.12715864,-0.020819582,-0.09082485,-0.12581907,-0.10479655,-0.09849382,-0.093866855,0.5038222,1.4927552,0.769464,-0.037069276,-0.04115386,-0.119567074,-0.10976594,1.2794806,0.4394396,-0.10654728,-0.017567582,-0.12206697,0.67351437,-0.056032427,-0.11389392,0.0928081,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,32.0,50.0,1.0,50.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62413865,-0.05457316,-0.7685923,-0.22893435,-0.4344175,0.22530568,-0.7935606,-0.2066265,-0.486163,-0.33400637,0.31119597,-0.39603317,-0.7649309,-0.53692275,-0.85252255,-0.6181368,0.26047507,-0.5872922,-0.5136024,1.5068325,-0.21706995,-0.5897372,-0.5739623,-0.62174207,-0.49481365,-0.28430113,0.096243314,-0.11289932,-0.35788196,0.14336345,-0.45189086,-0.73399234,-0.2092675,-0.2534337,-0.2928355,0.30847573,-0.06372841,-0.6778103,-0.41099763,-0.60111815,-0.30094957,-0.82653433,-0.49897066,0.14470111,-0.85418695,-0.60958964,-0.052720547,-0.28561372,0.0064925086,-0.41909045,-0.044980362,0.7033612,0.30450594,-0.61941963,-0.6362564,0.15178613,1.489477,-0.77966255,-0.068171635,-0.69008267,-0.009668098,0.015152498,-0.7538926,-0.44968805,-0.10961201,0.7891719,-0.16434333,-0.14740533,2.1248984,0.59090674,-0.13886686,0.8050205,0.76317555,0.11017931,-0.09148345,-0.15787517,-0.15837982,-0.14021617,-0.15925369,0.50667727,1.6392798,-0.14749934,-0.033866614,-0.051858958,-0.10357174,2.6863887,0.29948547,1.0697979,0.8118955,-0.15449119,0.96791935,-0.13058117,-0.14450026,-0.03234318,-0.14508457,1.4871275,0.39349824,-0.11141849,0.7258748,-0.107898444,0.90850997,0.3720743,0.012441222,-0.15748078,-0.15482107,-0.090817876,1.8706694,0.1185285,3.1240296,-0.069722705,0.93398374,-0.1473783,0.5232987,1.0026679,2.10855,4.3734393,-0.05624732,-0.14704157,0.39086273,-0.13787627,2.4369993,-0.15208451,1.9769406,1.15814,2.2096379,2.4833682,-0.1582062,0.82454056,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,2.0,50.0,1.0,50.0,100.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7840958,-0.23005468,-0.80031824,-0.31306493,-0.104217686,3.6370912,2.4420552,-0.11574894,-0.6139165,-0.3962584,2.8522022,-0.48339927,-0.8007291,-0.53443545,-0.87512606,-0.7041492,0.11358757,3.3459656,-0.61952364,1.8832133,-0.28790542,2.9359806,-0.017781585,1.9680163,-0.25627768,-0.3668024,-0.05754506,-0.2065606,1.2446073,0.0027864014,-0.31484365,2.8758044,-0.03453596,2.4083412,-0.47000423,0.12705776,-0.05869083,2.5173328,-0.48109987,-0.6574788,-0.20752782,-0.90485334,0.099456966,-0.124842025,-0.6344817,-0.66668713,-0.20247805,-0.28103095,0.8813026,-0.014654714,-0.3810054,4.8519535,0.09902685,-0.5137236,2.4471724,0.10363022,0.8511948,-0.80848515,0.16952492,-0.33765,-0.22217746,0.21149383,-0.78917366,-0.5832138,1.3047342,-0.14891271,-0.19590124,-0.17303276,2.3381767,2.1507332,1.8897331,0.21483985,-0.18260166,-0.15571202,2.1530592,-0.18724677,1.318607,-0.1360823,-0.19634895,-0.18616486,1.4380167,2.499716,-0.18861686,0.8258298,0.05610349,2.2254367,0.9130929,2.5258758,0.40907705,-0.18025611,0.49827412,-0.15066446,0.9813258,0.14157622,0.03142191,2.705501,0.5896413,1.7347386,0.29065946,-0.14100394,0.2921885,2.0098164,0.85368687,-0.1894931,0.08809241,-0.20238695,1.5422596,-0.170768,0.80652636,-0.17995939,-0.1763732,-0.12659246,1.1685109,1.0801755,-0.16670829,4.971732,-0.13120672,0.051620614,2.9662738,-0.036600165,-0.123069584,-0.18540141,1.6977698,0.5959974,0.4664483,0.74588805,-0.19174773,-0.18841307,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,8.0,50.0,1.0,1.0,50.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69269466,-0.2062826,-0.7817177,-0.2616752,-0.5196225,2.1348577,0.18033297,-0.3180768,-0.58846384,-0.38545316,1.3903935,-0.4368859,-0.7812047,-0.55383974,-0.863982,-0.690791,0.5218363,0.65347207,-0.585203,1.3906732,-0.36581117,1.7305254,-0.7622634,0.05519135,-0.6080522,-0.3171613,0.027235843,-0.15553121,-0.38790417,1.0422136,-0.46741134,0.12742229,-0.25078964,0.87529975,-0.43931815,0.23362744,-0.14766666,0.72480637,-0.43319207,-0.62642235,0.4441751,-0.901492,-0.2765569,-0.051850315,-0.36500463,-0.34282213,0.62351143,-0.28693336,0.5607742,-0.5283782,-0.33188146,2.9429967,0.19937615,-0.75063,0.71122414,0.11850986,1.013821,-0.79341924,-0.10044921,-0.83192974,-0.18680468,-0.13401091,-0.7682995,-0.5567579,-0.11945965,0.54976,-0.12378018,-0.1040195,0.38692912,1.3327613,0.56709105,0.5646968,-0.11387742,0.2926409,2.3315506,-0.11622924,0.93096226,-0.08558551,-0.12451104,1.0758157,0.48808154,0.78024614,-0.11606009,0.503858,-0.049469374,3.582355,0.6253829,0.3790908,1.6798111,-0.10989855,0.33878878,-0.08845451,-0.09896589,0.7176973,1.6160854,2.774448,1.9231174,0.7630519,2.0531662,-0.059475113,0.0110336635,0.8710872,-0.08248446,-0.11621988,0.43264386,0.16005765,1.918625,-0.097112805,1.0958408,0.09723538,1.5521367,-0.07732023,0.9332627,-0.085706055,0.8793918,3.0311387,-0.053301424,-0.11400541,3.658996,-0.078987345,0.56213444,-0.11096513,0.1247783,1.6235563,0.61698467,0.23712759,-0.11949448,-0.11796519,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,2.0,50.0,1.0,50.0,100.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7896581,-0.22826307,-0.8005713,-0.31232417,-0.102017045,3.6469047,2.4550412,-0.115206875,-0.6143878,-0.3961949,2.8625245,-0.48344877,-0.80004114,-0.5342976,-0.8751327,-0.7038113,0.11531971,3.3612583,-0.61708647,1.8827624,-0.28571635,2.950509,-0.014335489,1.9795696,-0.25406075,-0.3667628,-0.059293315,-0.20480281,1.2497284,0.0032921794,-0.3158631,2.8907726,-0.034339122,2.4196458,-0.47009498,0.12799369,-0.05630915,2.5308964,-0.48070508,-0.65774167,-0.20821501,-0.9049698,0.10103281,-0.12375855,-0.63371325,-0.6665216,-0.20512924,-0.2815371,0.8833948,-0.011952584,-0.38034853,4.865604,0.103495,-0.51231784,2.4600513,0.10196531,0.8498362,-0.80835617,0.17172232,-0.33605337,-0.22173193,0.21411543,-0.78885895,-0.5838021,1.3944218,-0.117232695,-0.1663986,-0.14245385,0.6330717,2.2679446,2.0035868,0.2600169,-0.14653848,-0.12552452,2.274627,-0.1602744,-0.13243638,-0.10430151,-0.16634615,-0.15575571,-0.0686529,2.6372106,-0.15748858,0.89094776,-0.031134972,2.3523273,0.9876803,1.7986321,0.46346816,-0.15024558,-0.08401535,-0.11931785,1.0569141,0.04993263,0.06908228,2.8538175,0.33247432,1.8408803,-0.12353332,-0.11108507,-0.060002457,2.1285524,-0.103133015,-0.15986954,0.13715275,-0.17252512,0.44679576,-0.14027496,-0.014748275,-0.1497053,-0.14901571,-0.09512999,1.2501423,0.6573646,-0.1361502,2.8574734,-0.09817117,0.09156919,3.1231384,-0.002828273,-0.09380652,-0.15494837,0.478284,0.6577745,-0.09372622,0.15742306,-0.16141467,-0.15909229,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,64.0,1.0,1.0,1.0,50.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039454516,0.2895695,-0.7964804,-0.3209896,-0.5623252,1.9485018,0.11977955,-0.37643078,-0.6172468,0.11750666,1.3849428,0.89900655,-0.774419,-0.5835202,-0.8755577,-0.7165607,0.98697704,0.5657059,-0.15630063,1.2030417,0.36363456,1.6066806,-0.7752307,-0.00061539153,-0.60059756,-0.3696877,0.8621034,-0.064864375,-0.43574473,2.4915073,-0.5057118,0.15632856,-0.30518812,1.4365405,0.34631747,1.0390357,-0.07424612,0.63609034,-0.40764326,-0.6531622,0.35083508,-0.89469236,0.18256333,0.1264171,-0.39436924,-0.38472664,0.53214836,-0.34575963,1.0954126,-0.06395095,1.37967,3.3002212,1.3813543,-0.7752822,1.7331655,0.015725804,1.9957427,1.221838,-0.057182103,-0.84462434,-0.17352183,-0.20838718,0.56329554,-0.5926301,-0.108270034,0.021553788,-0.12614566,-0.11446564,-0.07325145,1.3850585,0.59599143,-0.118358865,0.47504774,0.5723128,0.8004214,-0.090542,0.72994506,-0.08700751,-0.12815665,-0.12484263,0.18740113,0.81469136,-0.04645754,0.011480225,-0.02835211,3.0368996,0.55222327,0.39792824,0.024927966,-0.1160645,1.9114926,-0.09111863,-0.10601725,0.7596757,-0.09567423,0.6201274,-0.07268496,0.92730266,2.2320824,-0.043854248,0.30422127,0.9126751,-0.08470231,-0.10841127,0.4587634,-0.13548717,1.5030134,-0.08643177,1.1689202,0.10392475,1.910348,-0.08691784,0.39742503,0.8044847,0.036718294,2.9849694,0.69497764,-0.11629469,1.1829202,-0.09989467,-0.00954299,-0.0734224,-0.059806857,-0.119660504,0.09427247,0.34819722,-0.09460601,-0.12303436,,11.63,0.00,0.00,0.00,0.02
gemm-blocked,4.0,50.0,50.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68223757,0.15972328,-0.63197446,-0.27372,-0.2946466,0.7225729,-0.8038592,0.3283239,-0.5842881,0.11880613,0.81295604,-0.4370453,-0.780613,-0.31148353,-0.8668948,-0.6366072,0.72633034,-0.5594026,-0.5863741,2.0492237,-0.2743529,-0.44669163,-0.66011995,-0.22020051,-0.49290136,-0.16163589,0.064312235,-0.09683136,-0.39574212,1.4241145,-0.3858075,-0.52705604,-0.073604226,0.09719778,-0.40368208,0.23272003,1.9504864,-0.6941443,-0.24903901,-0.40177354,-0.30098754,-0.07441661,-0.58871555,0.5323531,-0.86222315,-0.22890836,-0.14085671,-0.21979053,0.21568552,-0.3010134,0.16748221,0.55742466,0.64388305,-0.3070993,-0.51362926,0.4125399,1.0533276,-0.43947536,0.22091042,-0.7373722,-0.1790663,-0.13042669,-0.68066037,-0.30885255,-0.022977356,-0.12139397,-0.17215253,-0.1841928,3.2061455,1.7647245,0.10677403,0.96042347,-0.012361119,-0.08305209,1.5899689,-0.18231283,0.5962485,-0.13770548,-0.19607006,0.52808535,1.1429704,0.58547014,-0.18802166,1.1388991,-0.13820475,2.0840719,0.788356,1.5992911,1.1502241,-0.16947296,0.2382701,-0.15978545,-0.16643557,2.1368454,0.97058696,1.6996601,1.3592186,0.9895078,0.3221007,-0.14366443,0.87519425,0.32469147,0.07534741,-0.15681554,0.4350342,-0.110550396,1.0677855,-0.11748934,1.764416,0.3605273,-0.18062268,-0.14816535,1.1848854,0.65383923,-0.030979939,4.6802607,-0.07901808,0.0590079,2.2883897,-0.017889591,0.1316229,0.49580562,1.882234,0.89374685,0.461391,1.0976716,-0.18039797,-0.07644622,,11.63,0.00,0.00,0.00,0.00
